ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-06-17T00:00:00.000000000Z,35,2,4595,30.700000000,30.800000000,30.150000000,30.450000000,2039306,GDX
2022-06-17T00:00:00.000000000Z,35,2,8160,69.940000000,69.940000000,67.410000000,67.780000000,1479398,ORCL
2022-06-17T00:00:00.000000000Z,35,2,27,131.010000000,133.070000000,129.760000000,131.560000000,50348294,AAPL
2022-06-17T00:00:00.000000000Z,35,2,10993,645.840000000,662.900000000,634.430000000,648.800000000,8379638,TSLA
2022-06-17T00:00:00.000000000Z,35,2,7629,175.000000000,179.650000000,173.100000000,175.400000000,5372078,NFLX
2022-06-17T00:00:00.000000000Z,35,2,10288,367.960000000,369.500000000,362.160000000,366.330000000,13406676,SPY
2022-06-17T00:00:00.000000000Z,35,2,7910,157.820000000,159.950000000,153.280000000,158.440000000,19459095,NVDA
2022-06-17T00:00:00.000000000Z,35,2,7080,162.540000000,165.900000000,159.900000000,162.850000000,12264405,META
2022-06-17T00:00:00.000000000Z,35,2,530,82.720000000,83.360000000,79.430000000,81.440000000,16743636,AMD
2022-06-17T00:00:00.000000000Z,35,2,9495,131.250000000,132.260000000,129.650000000,131.770000000,670654,RSP
2022-06-17T00:00:00.000000000Z,35,2,4871,2137.000000000,2173.940000000,2100.910000000,2143.900000000,1110985,GOOGL
2022-06-17T00:00:00.000000000Z,35,2,587,105.000000000,106.980000000,102.250000000,105.850000000,37631149,AMZN
2022-06-21T00:00:00.000000000Z,35,2,7082,166.970000000,167.750000000,155.980000000,157.200000000,10427058,META
2022-06-21T00:00:00.000000000Z,35,2,27,134.210000000,137.060000000,133.200000000,135.550000000,21267683,AAPL
2022-06-21T00:00:00.000000000Z,35,2,7382,252.330000000,254.740000000,249.510000000,253.090000000,9690145,MSFT
2022-06-21T00:00:00.000000000Z,35,2,7631,179.180000000,180.390000000,169.800000000,170.510000000,3093145,NFLX
2022-06-21T00:00:00.000000000Z,35,2,587,108.450000000,111.620000000,107.580000000,108.170000000,16093161,AMZN
2022-06-21T00:00:00.000000000Z,35,2,9497,132.470000000,133.250000000,132.040000000,132.940000000,170174,RSP
2022-06-21T00:00:00.000000000Z,35,2,4595,30.460000000,30.950000000,30.220000000,30.500000000,1673537,GDX
2022-06-21T00:00:00.000000000Z,35,2,10290,372.640000000,376.520000000,370.750000000,374.670000000,9432264,SPY
2022-06-21T00:00:00.000000000Z,35,2,8162,68.660000000,69.520000000,67.380000000,67.630000000,1043311,ORCL
2022-06-21T00:00:00.000000000Z,35,2,4872,2186.390000000,2249.430000000,2169.300000000,2231.990000000,783566,GOOGL
2022-06-21T00:00:00.000000000Z,35,2,530,83.980000000,85.800000000,82.600000000,83.400000000,11509300,AMD
2022-06-21T00:00:00.000000000Z,35,2,7912,162.810000000,170.070000000,162.520000000,164.770000000,10896658,NVDA
2022-06-21T00:00:00.000000000Z,35,2,10995,666.820000000,730.730000000,666.140000000,712.510000000,9316421,TSLA
2022-06-22T00:00:00.000000000Z,35,2,10293,368.190000000,378.710000000,367.680000000,372.650000000,10592332,SPY
2022-06-22T00:00:00.000000000Z,35,2,587,106.000000000,112.130000000,105.820000000,108.100000000,13655723,AMZN
2022-06-22T00:00:00.000000000Z,35,2,4596,29.900000000,30.970000000,29.900000000,30.130000000,2425405,GDX
2022-06-22T00:00:00.000000000Z,35,2,10998,689.900000000,740.500000000,685.200000000,702.350000000,6620584,TSLA
2022-06-22T00:00:00.000000000Z,35,2,9500,131.100000000,133.820000000,130.930000000,132.860000000,487435,RSP
2022-06-22T00:00:00.000000000Z,35,2,7084,154.200000000,160.790000000,153.010000000,155.090000000,10384159,META
2022-06-22T00:00:00.000000000Z,35,2,530,81.690000000,86.375000000,81.230000000,82.880000000,11037823,AMD
2022-06-22T00:00:00.000000000Z,35,2,27,133.290000000,137.750000000,132.620000000,134.160000000,17261168,AAPL
2022-06-22T00:00:00.000000000Z,35,2,7914,160.670000000,166.610000000,159.020000000,161.500000000,8667339,NVDA
2022-06-22T00:00:00.000000000Z,35,2,4873,2189.250000000,2266.280000000,2177.200000000,2215.000000000,514210,GOOGL
2022-06-22T00:00:00.000000000Z,35,2,7634,167.500000000,182.790000000,165.500000000,177.800000000,2590107,NFLX
2022-06-22T00:00:00.000000000Z,35,2,8166,66.620000000,67.520000000,66.240000000,66.360000000,989883,ORCL
2022-06-22T00:00:00.000000000Z,35,2,7385,248.760000000,257.170000000,248.000000000,251.070000000,8821449,MSFT
2022-06-23T00:00:00.000000000Z,35,2,587,108.600000000,113.000000000,107.940000000,112.160000000,14285470,AMZN
2022-06-23T00:00:00.000000000Z,35,2,9506,133.120000000,133.970000000,132.000000000,133.720000000,336558,RSP
2022-06-23T00:00:00.000000000Z,35,2,7390,251.580000000,259.380000000,251.410000000,258.000000000,8811705,MSFT
2022-06-23T00:00:00.000000000Z,35,2,4598,29.800000000,30.310000000,28.650000000,28.960000000,3323678,GDX
2022-06-23T00:00:00.000000000Z,35,2,8170,66.450000000,67.870000000,66.330000000,67.820000000,1022317,ORCL
2022-06-23T00:00:00.000000000Z,35,2,7638,178.000000000,182.760000000,175.840000000,181.500000000,2302850,NFLX
2022-06-23T00:00:00.000000000Z,35,2,4875,2222.000000000,2259.620000000,2210.190000000,2237.850000000,435043,GOOGL
2022-06-23T00:00:00.000000000Z,35,2,530,83.020000000,84.960000000,80.230000000,82.320000000,9834739,AMD
2022-06-23T00:00:00.000000000Z,35,2,27,134.930000000,138.590000000,134.520000000,138.100000000,15619148,AAPL
2022-06-23T00:00:00.000000000Z,35,2,11003,704.470000000,723.990000000,685.890000000,702.800000000,7338838,TSLA
2022-06-23T00:00:00.000000000Z,35,2,7089,155.850000000,159.750000000,154.270000000,158.400000000,8822520,META
2022-06-23T00:00:00.000000000Z,35,2,7918,161.620000000,166.550000000,158.530000000,161.900000000,8456065,NVDA
2022-06-23T00:00:00.000000000Z,35,2,10299,372.490000000,378.830000000,372.390000000,376.840000000,9588665,SPY
2022-06-24T00:00:00.000000000Z,35,2,27,139.270000000,141.890000000,139.270000000,141.730000000,32608150,AAPL
2022-06-24T00:00:00.000000000Z,35,2,9508,134.910000000,138.120000000,134.840000000,137.460000000,233337,RSP
2022-06-24T00:00:00.000000000Z,35,2,7389,261.000000000,268.440000000,261.000000000,268.110000000,14737532,MSFT
2022-06-24T00:00:00.000000000Z,35,2,7088,160.430000000,171.000000000,159.670000000,170.420000000,18037175,META
2022-06-24T00:00:00.000000000Z,35,2,4599,29.030000000,29.775000000,28.700000000,29.700000000,2022666,GDX
2022-06-24T00:00:00.000000000Z,35,2,10301,380.740000000,390.090000000,380.110000000,389.630000000,12958669,SPY
2022-06-24T00:00:00.000000000Z,35,2,8170,67.800000000,70.740000000,67.800000000,70.600000000,1268826,ORCL
2022-06-24T00:00:00.000000000Z,35,2,589,113.250000000,116.710000000,111.420000000,116.550000000,21333126,AMZN
2022-06-24T00:00:00.000000000Z,35,2,7918,165.000000000,171.500000000,163.130000000,171.450000000,10898585,NVDA
2022-06-24T00:00:00.000000000Z,35,2,4873,2266.200000000,2365.450000000,2252.000000000,2362.000000000,743423,GOOGL
2022-06-24T00:00:00.000000000Z,35,2,11004,712.100000000,738.180000000,706.610000000,736.600000000,7858066,TSLA
2022-06-24T00:00:00.000000000Z,35,2,532,83.310000000,87.530000000,83.060000000,87.300000000,13122365,AMD
2022-06-24T00:00:00.000000000Z,35,2,7637,183.000000000,192.200000000,181.800000000,192.000000000,3226408,NFLX
2022-06-27T00:00:00.000000000Z,35,2,7917,173.940000000,174.990000000,166.250000000,169.000000000,8216478,NVDA
2022-06-27T00:00:00.000000000Z,35,2,7087,171.640000000,172.950000000,168.010000000,169.980000000,7225145,META
2022-06-27T00:00:00.000000000Z,35,2,7388,269.090000000,270.560000000,263.280000000,265.230000000,8042669,MSFT
2022-06-27T00:00:00.000000000Z,35,2,9509,138.450000000,138.775000000,137.250000000,137.740000000,193758,RSP
2022-06-27T00:00:00.000000000Z,35,2,10302,392.580000000,392.940000000,387.440000000,389.010000000,8158707,SPY
2022-06-27T00:00:00.000000000Z,35,2,589,117.700000000,118.130000000,112.700000000,113.500000000,17171521,AMZN
2022-06-27T00:00:00.000000000Z,35,2,4598,29.740000000,29.940000000,29.070000000,29.490000000,2222939,GDX
2022-06-27T00:00:00.000000000Z,35,2,4872,2382.800000000,2385.450000000,2303.010000000,2320.450000000,557682,GOOGL
2022-06-27T00:00:00.000000000Z,35,2,532,87.720000000,88.630000000,85.260000000,86.350000000,8594706,AMD
2022-06-27T00:00:00.000000000Z,35,2,8169,70.820000000,71.550000000,68.920000000,70.590000000,772081,ORCL
2022-06-27T00:00:00.000000000Z,35,2,7636,192.690000000,193.970000000,182.380000000,189.140000000,2230246,NFLX
2022-06-27T00:00:00.000000000Z,35,2,27,142.400000000,143.490000000,140.960000000,141.980000000,16363502,AAPL
2022-06-27T00:00:00.000000000Z,35,2,11004,748.000000000,756.190000000,727.670000000,735.810000000,6027980,TSLA
2022-06-28T00:00:00.000000000Z,35,2,589,113.700000000,114.850000000,107.130000000,107.480000000,17255807,AMZN
2022-06-28T00:00:00.000000000Z,35,2,4872,2325.760000000,2346.000000000,2235.000000000,2238.020000000,521252,GOOGL
2022-06-28T00:00:00.000000000Z,35,2,8172,70.540000000,71.500000000,68.190000000,68.720000000,740856,ORCL
2022-06-28T00:00:00.000000000Z,35,2,10305,389.890000000,393.160000000,380.410000000,381.200000000,10461710,SPY
2022-06-28T00:00:00.000000000Z,35,2,9512,138.770000000,139.940000000,135.790000000,135.900000000,227886,RSP
2022-06-28T00:00:00.000000000Z,35,2,4598,29.820000000,29.820000000,28.825000000,28.950000000,1912962,GDX
2022-06-28T00:00:00.000000000Z,35,2,7637,188.360000000,192.200000000,179.070000000,179.850000000,2034069,NFLX
2022-06-28T00:00:00.000000000Z,35,2,27,141.980000000,143.420000000,137.310000000,137.610000000,18878224,AAPL
2022-06-28T00:00:00.000000000Z,35,2,7920,169.000000000,172.020000000,159.450000000,159.710000000,10479511,NVDA
2022-06-28T00:00:00.000000000Z,35,2,11007,738.360000000,749.900000000,693.100000000,696.880000000,6261046,TSLA
2022-06-28T00:00:00.000000000Z,35,2,7389,265.500000000,266.910000000,256.330000000,256.750000000,9192890,MSFT
2022-06-28T00:00:00.000000000Z,35,2,532,86.620000000,86.900000000,80.430000000,80.720000000,12980462,AMD
2022-06-28T00:00:00.000000000Z,35,2,7088,170.090000000,171.300000000,160.620000000,160.870000000,7248851,META
2022-06-29T00:00:00.000000000Z,35,2,4873,2240.000000000,2262.900000000,2217.370000000,2232.000000000,394108,GOOGL
2022-06-29T00:00:00.000000000Z,35,2,532,80.730000000,80.780000000,76.510000000,77.900000000,13632531,AMD
2022-06-29T00:00:00.000000000Z,35,2,7393,256.570000000,261.970000000,255.490000000,259.830000000,6422121,MSFT
2022-06-29T00:00:00.000000000Z,35,2,7092,160.990000000,166.300000000,160.080000000,163.500000000,6277363,META
2022-06-29T00:00:00.000000000Z,35,2,10306,380.690000000,382.260000000,378.420000000,380.060000000,9005683,SPY
2022-06-29T00:00:00.000000000Z,35,2,4600,28.950000000,29.250000000,28.185000000,28.410000000,2104454,GDX
2022-06-29T00:00:00.000000000Z,35,2,8176,69.420000000,70.090000000,68.790000000,69.215000000,782654,ORCL
2022-06-29T00:00:00.000000000Z,35,2,9513,135.950000000,135.950000000,134.310000000,135.000000000,291734,RSP
2022-06-29T00:00:00.000000000Z,35,2,11008,696.880000000,697.680000000,666.780000000,682.400000000,5306508,TSLA
2022-06-29T00:00:00.000000000Z,35,2,589,107.810000000,110.990000000,106.620000000,108.560000000,12858894,AMZN
2022-06-29T00:00:00.000000000Z,35,2,7641,180.000000000,180.990000000,175.140000000,178.010000000,1487599,NFLX
2022-06-29T00:00:00.000000000Z,35,2,27,137.660000000,140.670000000,136.670000000,139.160000000,14562280,AAPL
2022-06-29T00:00:00.000000000Z,35,2,7924,159.800000000,160.240000000,151.700000000,155.700000000,9640639,NVDA
2022-06-30T00:00:00.000000000Z,35,2,532,76.390000000,78.900000000,75.480000000,76.190000000,13185371,AMD
2022-06-30T00:00:00.000000000Z,35,2,4872,2202.000000000,2217.630000000,2134.410000000,2184.000000000,778047,GOOGL
2022-06-30T00:00:00.000000000Z,35,2,4599,28.170000000,28.430000000,27.330000000,27.380000000,2846124,GDX
2022-06-30T00:00:00.000000000Z,35,2,27,137.190000000,139.100000000,133.780000000,136.730000000,29404215,AAPL
2022-06-30T00:00:00.000000000Z,35,2,7094,162.140000000,165.230000000,158.480000000,161.130000000,8483562,META
2022-06-30T00:00:00.000000000Z,35,2,7925,152.670000000,155.670000000,148.630000000,151.000000000,14542903,NVDA
2022-06-30T00:00:00.000000000Z,35,2,589,107.460000000,108.400000000,102.520000000,106.740000000,23598374,AMZN
2022-06-30T00:00:00.000000000Z,35,2,7642,175.970000000,179.430000000,170.300000000,175.010000000,2005535,NFLX
2022-06-30T00:00:00.000000000Z,35,2,9514,133.530000000,135.420000000,132.500000000,134.150000000,267279,RSP
2022-06-30T00:00:00.000000000Z,35,2,7394,257.380000000,259.540000000,252.900000000,257.790000000,12697500,MSFT
2022-06-30T00:00:00.000000000Z,35,2,11009,668.020000000,688.290000000,656.530000000,672.600000000,6980961,TSLA
2022-06-30T00:00:00.000000000Z,35,2,8177,68.130000000,70.250000000,68.070000000,69.760000000,974756,ORCL
2022-06-30T00:00:00.000000000Z,35,2,10307,377.480000000,380.630000000,372.560000000,377.300000000,14834089,SPY
2022-07-01T00:00:00.000000000Z,35,2,8178,69.860000000,70.970000000,69.680000000,70.820000000,851921,ORCL
2022-07-01T00:00:00.000000000Z,35,2,7396,255.530000000,259.890000000,254.550000000,259.600000000,7845982,MSFT
2022-07-01T00:00:00.000000000Z,35,2,532,75.590000000,75.920000000,72.690000000,73.400000000,12994013,AMD
2022-07-01T00:00:00.000000000Z,35,2,7926,149.490000000,150.640000000,143.920000000,144.390000000,10990519,NVDA
2022-07-01T00:00:00.000000000Z,35,2,27,135.660000000,139.230000000,135.300000000,139.020000000,16922827,AAPL
2022-07-01T00:00:00.000000000Z,35,2,7644,173.510000000,180.170000000,173.310000000,180.100000000,1438896,NFLX
2022-07-01T00:00:00.000000000Z,35,2,9513,134.270000000,136.180000000,133.200000000,135.880000000,365759,RSP
2022-07-01T00:00:00.000000000Z,35,2,11009,666.510000000,690.720000000,661.690000000,679.800000000,4780996,TSLA
2022-07-01T00:00:00.000000000Z,35,2,7096,160.110000000,161.770000000,155.000000000,159.930000000,6979848,META
2022-07-01T00:00:00.000000000Z,35,2,10306,374.650000000,381.700000000,373.800000000,381.140000000,10981756,SPY
2022-07-01T00:00:00.000000000Z,35,2,589,105.810000000,109.750000000,105.200000000,109.620000000,14524507,AMZN
2022-07-01T00:00:00.000000000Z,35,2,4598,27.260000000,28.365000000,26.730000000,28.300000000,3464706,GDX
2022-07-01T00:00:00.000000000Z,35,2,4871,2160.400000000,2185.510000000,2134.520000000,2171.000000000,565118,GOOGL
2022-07-05T00:00:00.000000000Z,35,2,7646,180.100000000,186.000000000,172.720000000,185.650000000,2162072,NFLX
2022-07-05T00:00:00.000000000Z,35,2,10307,381.550000000,382.580000000,372.910000000,380.890000000,11442112,SPY
2022-07-05T00:00:00.000000000Z,35,2,589,109.820000000,114.070000000,106.330000000,113.200000000,15893694,AMZN
2022-07-05T00:00:00.000000000Z,35,2,11009,683.120000000,701.980000000,648.610000000,698.760000000,6141422,TSLA
2022-07-05T00:00:00.000000000Z,35,2,4599,28.120000000,28.140000000,26.465000000,27.000000000,3755111,GDX
2022-07-05T00:00:00.000000000Z,35,2,4872,2181.900000000,2267.380000000,2112.580000000,2255.230000000,603240,GOOGL
2022-07-05T00:00:00.000000000Z,35,2,532,73.850000000,75.270000000,71.610000000,74.980000000,11463155,AMD
2022-07-05T00:00:00.000000000Z,35,2,7928,145.570000000,149.900000000,140.550000000,149.340000000,11388330,NVDA
2022-07-05T00:00:00.000000000Z,35,2,7397,260.610000000,263.800000000,254.750000000,262.000000000,8412724,MSFT
2022-07-05T00:00:00.000000000Z,35,2,8179,71.380000000,72.020000000,70.000000000,71.860000000,910890,ORCL
2022-07-05T00:00:00.000000000Z,35,2,9514,134.040000000,135.540000000,132.470000000,135.530000000,231682,RSP
2022-07-05T00:00:00.000000000Z,35,2,27,139.160000000,141.780000000,136.930000000,141.360000000,17417021,AAPL
2022-07-05T00:00:00.000000000Z,35,2,7097,160.330000000,168.860000000,157.030000000,168.180000000,6465098,META
2022-07-06T00:00:00.000000000Z,35,2,9520,135.570000000,136.510000000,134.380000000,136.010000000,142325,RSP
2022-07-06T00:00:00.000000000Z,35,2,8182,71.450000000,72.690000000,71.310000000,71.700000000,688424,ORCL
2022-07-06T00:00:00.000000000Z,35,2,7101,168.110000000,171.580000000,165.460000000,169.720000000,5655244,META
2022-07-06T00:00:00.000000000Z,35,2,27,141.820000000,144.120000000,140.210000000,142.770000000,15928512,AAPL
2022-07-06T00:00:00.000000000Z,35,2,7401,263.410000000,267.990000000,261.280000000,266.130000000,7564174,MSFT
2022-07-06T00:00:00.000000000Z,35,2,11014,697.920000000,703.700000000,681.520000000,695.070000000,4807737,TSLA
2022-07-06T00:00:00.000000000Z,35,2,532,75.360000000,76.280000000,73.550000000,75.660000000,9925085,AMD
2022-07-06T00:00:00.000000000Z,35,2,589,113.860000000,115.480000000,112.010000000,114.490000000,12043470,AMZN
2022-07-06T00:00:00.000000000Z,35,2,10313,382.290000000,385.870000000,379.600000000,383.650000000,10268710,SPY
2022-07-06T00:00:00.000000000Z,35,2,7931,149.770000000,153.180000000,147.900000000,151.200000000,7972604,NVDA
2022-07-06T00:00:00.000000000Z,35,2,7650,185.710000000,186.250000000,180.840000000,184.110000000,1531351,NFLX
2022-07-06T00:00:00.000000000Z,35,2,4600,27.120000000,27.170000000,26.040000000,26.720000000,3214964,GDX
2022-07-06T00:00:00.000000000Z,35,2,4873,2267.230000000,2312.000000000,2229.100000000,2293.990000000,543178,GOOGL
2022-07-07T00:00:00.000000000Z,35,2,4598,26.960000000,27.610000000,26.850000000,27.180000000,2304427,GDX
